item_id,title,genres
2224,"Emperor and the Assassin, The (Jing ke ci qin wang)",drama
2225,Red Sorghum (Hong Gao Liang),"drama,war"
2226,Beautiful People,comedy
2227,Mephisto,"drama,war"
2228,"Trial, The (Le Procès)",drama
2229,How Green Was My Valley,drama
2230,Santa with Muscles,comedy
2231,Friday the 13th Part V: A New Beginning,horror
2232,Shower (Xizhao),comedy
2233,Joe's Apartment,"comedy,musical"
2234,Home Alone 3,"children's,comedy"
2235,Mifune (Mifunes sidste sang),"comedy,romance"
2236,Besieged (L' Assedio),drama
2237,Blue in the Face,comedy
2238,National Lampoon's Senior Trip,comedy
2239,Shakes the Clown,comedy
2240,Insomnia,thriller
2241,Friday the 13th Part 3: 3D,horror
2242,Friday the 13th: The Final Chapter,horror
2243,Fear of a Black Hat,comedy
2244,Benji,"adventure,children's"
2245,It's My Party,drama
2246,Sorority House Massacre,horror
2247,Sorority House Massacre II,horror
2248,Firewalker,adventure
2249,Halloween 5: The Revenge of Michael Myers,horror
2250,Switchblade Sisters,crime
2251,I Shot Andy Warhol,drama
2252,Algiers,"drama,romance"
2253,Even Cowgirls Get the Blues,"comedy,romance"
2254,"Great Day in Harlem, A",documentary
2255,Your Friends and Neighbors,drama
2256,I'll Be Home For Christmas,"comedy,romance"
2257,Twin Town,"comedy,crime"
2258,Steam: The Turkish Bath (Hamam),"drama,romance"
2259,Free Willy 3: The Rescue,"adventure,children's,drama"
2260,Free Willy 2: The Adventure Home,"adventure,children's,drama"
2261,"Goodbye, Lover","comedy,crime,thriller"
2262,Barry Lyndon,drama
2263,Billy's Hollywood Screen Kiss,"comedy,romance"
2264,Heidi Fleiss: Hollywood Madam,documentary
2265,"Kiss Me, Guido",comedy
2266,Bedrooms & Hallways,"comedy,romance"
2267,"Dinner Game, The (Le Dîner de cons)",comedy
2268,"Bewegte Mann, Der",comedy
2269,Stalker,"mystery,sci-fi"
2270,Castle Freak,horror
2271,"Ilsa, She Wolf of the SS",horror
2272,Faster Pussycat! Kill! Kill!,"action,comedy,drama"
2273,New Rose Hotel,"action,drama"
2274,Blue Collar,"crime,drama"
2275,"Steal Big, Steal Little",comedy
2276,From the Hip,comedy
2277,"Henry: Portrait of a Serial Killer, Part 2","crime,horror"
2278,"Conformist, The (Il Conformista)",drama
2279,Tarzan and the Lost City,"action,adventure"
2280,Best of the Best 3: No Turning Back,action
2281,King Kong Lives,"action,adventure,horror"
2282,Dear Diary (Caro Diario),"comedy,drama"
2283,My Best Fiend (Mein liebster Feind),documentary
2284,Rosetta,drama
2285,Poison,drama
2286,Cats Don't Dance,"animation,children's,musical"
2287,Of Human Bondage,drama
2288,Raining Stones,drama
2289,Taste of Cherry,drama
2290,Jonah Who Will Be 25 in the Year 2000,comedy
2291,Ladybird Ladybird,drama
2292,Vagabond (Sans toit ni loi),drama
2293,My Son the Fanatic,"comedy,drama,romance"
2294,Cleo From 5 to 7 (Cléo de 5 à 7),drama
2295,"Girl on the Bridge, The (La Fille sur le Pont)","drama,romance"
2296,In the Realm of the Senses (Ai no corrida),drama
2297,Nelly & Monsieur Arnaud,drama
2298,Blood For Dracula (Andy Warhol's Dracula),horror
2299,Underground,war
2300,"Bonheur, Le",drama
2301,Wild Reeds,drama
2302,When the Cats Away (Chacun cherche son chat),"comedy,romance"
2303,Contempt (Le Mépris),drama
2304,Hangmen Also Die,"drama,war"
2305,Time Code,drama
2306,Time of the Gypsies (Dom za vesanje),drama
2307,Butterfly (La Lengua de las Mariposas),"drama,war"
2308,Time Regained (Le Temps Retrouvé),drama
2309,Julien Donkey-Boy,drama
2310,"Man and a Woman, A (Un Homme et une Femme)","drama,romance"
2311,Mamma Roma,drama
2312,Faces,drama
2313,Normal Life,"crime,drama"
2314,Heavy,"drama,romance"
2315,Touch,romance
2316,Overnight Delivery,romance
2317,Another Day in Paradise,drama
2318,Caught,"drama,thriller"
2319,Minnie and Moskowitz,action
2320,Before the Rain (Pred dozhdot),drama
2321,My Chauffeur,comedy
2322,Private School,comedy
2323,Class of Nuke 'Em High,"comedy,horror"
2324,Hype!,documentary
2325,Slam,drama
2326,Ridicule,drama
2327,Basquiat,drama
2328,Schizopolis,comedy
2329,All the Vermeers in New York,"comedy,drama,romance"
2330,Suture,"film-noir,thriller"
2331,Vanya on 42nd Street,drama
2332,Unhook the Stars,drama
2333,"Hate (Haine, La)",drama
2334,Celebrity,comedy
2335,Amateur,"crime,drama,thriller"
2336,Mrs. Parker and the Vicious Circle,drama
2337,Kicking and Screaming,"comedy,drama"
2338,"White Balloon, The (Badkonake Sefid )",drama
2339,Chasers,comedy
2340,Kika,drama
2341,First Kid,"children's,comedy"
2342,Men With Guns,"action,drama"
2343,Ashes of Time,drama
2344,Kissed,romance
2345,Cross of Iron,war
2346,Alien Escape,"horror,sci-fi"
2347,Love and a .45,thriller
2348,Nightwatch,"horror,thriller"
2349,Unforgettable,thriller
2350,Faust,"animation,comedy,thriller"
2351,How I Won the War,"comedy,war"
2352,Wild Man Blues,documentary
2353,Picnic at Hanging Rock,"drama,mystery"
2354,Othello,drama
2355,Othello,drama
2356,T-Men,film-noir
2357,Illuminata,comedy
2358,Kurt & Courtney,"documentary,musical"
2359,Psycho III,"horror,thriller"
2360,Friday the 13th Part VI: Jason Lives,horror
2361,Mighty Peking Man (Hsing hsing wang),"adventure,sci-fi"
2362,West Beirut (West Beyrouth),drama
2363,Cyclo,"crime,drama"
2364,Nekromantik,"comedy,horror"
2365,Chuck & Buck,"comedy,drama"
2366,Country,drama
2367,Looking for Richard,"documentary,drama"
2368,Eddie,comedy
2369,Gone Fishin',comedy
2370,H.O.T.S.,comedy
2371,Psycho Beach Party,"comedy,horror,thriller"
2372,Steal This Movie!,drama
2373,Roseanna's Grave (For Roseanna),"comedy,romance"
2374,Permanent Midnight,drama
2375,American Buffalo,drama
2376,Love & Human Remains,comedy
2377,Mute Witness,thriller
2378,Roadside Prophets,"comedy,drama"
2379,Wanted: Dead or Alive,action
2380,Beautiful Thing,"drama,romance"
2381,Meet Wally Sparks,comedy
2382,Hotel de Love,"comedy,romance"
2383,Barney's Great Adventure,"adventure,children's"
2384,Trial and Error,"comedy,romance"
2385,"Horseman on the Roof, The (Hussard sur le toit, Le)",drama
2386,Hugo Pool,romance
2387,Mad Dog Time,crime
2388,Unzipped,documentary
2389,Girl 6,comedy
2390,I Went Down,"action,comedy,crime"
2391,My Tutor,drama
2392,Character (Karakter),drama
2393,Beyond Silence,drama
2394,Hell in the Pacific,"drama,war"
2395,"Fire Within, The (Le Feu Follet)",drama
2396,Spirits of the Dead (Tre Passi nel Delirio),horror
2397,Catwalk,documentary
2398,Four Days in September,drama
2399,For the Moment,"romance,war"
2400,"Far Off Place, A","adventure,children's,drama,romance"
2401,Celestial Clockwork,comedy
2402,My Boyfriend's Back,comedy
2403,Bent,"drama,war"
2404,Mr. Wrong,comedy
2405,Traveller,drama
2406,Finding North,"drama,romance"
2407,Felicia's Journey,thriller
2408,Panther,drama
2409,Palookaville,"action,drama"
2410,Pather Panchali,drama
2411,"World of Apu, The (Apur Sansar)",drama
2412,Ponette,drama
2413,To Live (Huozhe),drama
2414,Shanghai Triad (Yao a yao yao dao waipo qiao),drama
2415,Return with Honor,documentary
2416,"Colonel Chabert, Le","drama,romance,war"
2417,Baraka,documentary
2418,American Strays,action
2419,Carrington,"drama,romance"
2420,In God's Hands,"action,drama"
2421,"Pyromaniac's Love Story, A","comedy,romance"
2422,Ripe,drama
2423,"Red Firecracker, Green Firecracker",drama
2424,Mad Love,"drama,romance"
2425,Lost & Found,"comedy,romance"
2426,Nadja,drama
2427,"Black Cat, White Cat (Crna macka, beli macor)","comedy,romance"
2428,Window to Paris,comedy
2429,Best Men,"action,comedy,crime,drama"
2430,Fun and Fancy Free,"animation,children's,musical"
2431,"Carriers Are Waiting, The (Les Convoyeurs Attendent)","comedy,drama"
2432,"Separation, The (La Séparation)",drama
2433,Century,drama
2434,Six of a Kind,comedy
2435,Aparajito,drama
2436,Spring Fever USA (a.k.a. Lauderdale),comedy
2437,"Map of the World, A",drama
2438,Jeanne and the Perfect Guy (Jeanne et le garçon formidable),"comedy,romance"
2439,Brothers in Trouble,drama
2440,Wirey Spindell,comedy
2441,Hurricane Streets,drama
2442,Trippin',comedy
2443,"Blood Spattered Bride, The (La Novia Ensangrentada)",horror
2444,"Star Maker, The (Uomo delle stelle, L')",drama
2445,Nueba Yol,"comedy,drama"
2446,Shanghai Surprise,adventure
2447,Welcome to Woop-Woop,comedy
2448,Washington Square,drama
2449,Cold Fever (Á köldum klaka),"comedy,drama"
2450,Margaret's Museum,drama
2451,Passion of Mind,"romance,thriller"
2452,Double Happiness,drama
2453,Committed,"comedy,drama"
2454,Star Maps,drama
2455,Jefferson in Paris,drama
2456,Miss Julie,drama
2457,Judy Berlin,drama
2458,"Charlie, the Lonesome Cougar","adventure,children's"
2459,Picture Bride,"drama,romance"
2460,Niagara,"drama,thriller"
2461,Groove,drama
2462,Isn't She Great?,comedy
2463,Edge of Seventeen,"comedy,drama,romance"
2464,Blow-Out (La Grande Bouffe),drama
2465,Trick,romance
2466,Asylum,horror
2467,House Party 2,comedy
2468,"Good Man in Africa, A","action,adventure"
2469,You Can't Take It With You,comedy
2470,Cosi,comedy
2471,Mrs. Dalloway,romance
2472,"Awfully Big Adventure, An",drama
2473,Ed's Next Move,comedy
2474,Candleshoe,"adventure,children's,comedy"
2475,Man Facing Southeast (Hombre Mirando al Sudeste),drama
2476,Falling in Love Again,comedy
2477,Dunston Checks In,"children's,comedy"
2478,All Over Me,drama
2479,Nowhere,drama
2480,Aimée & Jaguar,"drama,romance"
2481,About Adam,comedy
2482,Following,drama
2483,Big Bully,"comedy,drama"
2484,Beautiful,"comedy,drama"
2485,Citizen's Band (a.k.a. Handle with Care),comedy
2486,Zeus and Roxanne,children's
2487,Gold Diggers: The Secret of Bear Mountain,"adventure,children's"
2488,Light It Up,drama
2489,Stag,"action,thriller"
2490,Telling Lies in America,drama
2491,No Looking Back,"comedy,drama,romance"
2492,Bushwhacked,comedy
2493,Kissing a Fool,"comedy,romance"
2494,Little Men,drama
2495,Man of the House,comedy
2496,Cops and Robbersons,comedy
2497,Mr. Wonderful,"comedy,romance"
2498,House Arrest,comedy
2499,Carpool,"comedy,crime"
2500,"Simple Wish, A","children's,fantasy"
2501,Race the Sun,drama
2502,Date with an Angel,"comedy,fantasy"
2503,It Takes Two,comedy
2504,Kids of the Round Table,"adventure,children's,fantasy"
2505,Boys,drama
2506,Cheetah,"adventure,children's"
2507,Fluke,"children's,drama"
2508,For the Love of Benji,"adventure,children's"
2509,Black Tar Heroin: The Dark End of the Street,documentary
2510,Inferno,horror
2511,One Little Indian,"comedy,drama,western"
2512,Land Before Time III: The Time of the Great Giving,"animation,children's"
2513,Little Odessa,drama
2514,Kidnapped,"children's,drama"
2515,For All Mankind,documentary
2516,"Wisdom of Crocodiles, The (a.k.a. Immortality)","romance,thriller"
2517,Butterfly Kiss,thriller
2518,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland),comedy
2519,Penny Serenade,"drama,romance"
2520,"Davy Crockett, King of the Wild Frontier",western
2521,Infinity,drama
2522,Bhaji on the Beach,"comedy,drama"
2523,In Old California,western
2524,Dark Command,western
2525,Santa Fe Trail,"drama,romance,western"
2526,Waking the Dead,drama
2527,Up at the Villa,drama
2528,Firelight,drama
2529,Boys Life 2,drama
2530,Carmen,drama
2531,Simpatico,"comedy,drama"
2532,Head On,drama
2533,And the Ship Sails On (E la nave va),"comedy,war"
2534,They Might Be Giants,"comedy,romance"
2535,Under Capricorn,drama
2536,Mr. & Mrs. Smith,comedy
2537,Golden Earrings,"adventure,romance"
2538,Lady of Burlesque,"comedy,mystery"
2539,"Walk in the Sun, A",drama
2540,Monsieur Verdoux,comedy
2541,Limelight,drama
2542,Pajama Party,comedy
2543,Avalanche,action
2544,Mrs. Miniver,"drama,war"
2545,Grateful Dead,documentary
2546,Where the Money Is,"comedy,drama"
2547,Soft Fruit,"comedy,drama"
2548,Coldblooded,action
2549,"Modern Affair, A",romance
2550,Déjà Vu,"drama,romance"
2551,Tom & Viv,drama
2552,Bossa Nova,comedy
2553,Surviving Picasso,drama
2554,Pokémon the Movie 2000,"animation,children's"
2555,Dreaming of Joseph Lees,romance
2556,Ayn Rand: A Sense of Life,documentary
2557,Total Eclipse,"drama,romance"
2558,Only Angels Have Wings,drama
2559,Beat the Devil,"comedy,drama"
2560,Air Bud: Golden Receiver,"children's,comedy"
2561,Freedom for Us (À nous la liberté ),comedy
2562,Careful,comedy
2563,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),drama
2564,Identification of a Woman (Identificazione di una donna),drama
2565,My Life So Far,drama
2566,Pushing Hands,comedy
2567,Amityville: A New Generation,horror
2568,Once Upon a Time... When We Were Colored,drama
2569,Guantanamera,comedy
2570,Raise the Titanic,"drama,thriller"
2571,Sabotage,thriller
2572,Some Mother's Son,drama
2573,Bandit Queen,drama
2574,Love Is the Devil,drama
2575,"Promise, The (La Promesse)",drama
2576,Nico Icon,documentary
2577,Hot Lead and Cold Feet,"comedy,western"
2578,Horror Hotel (a.k.a. The City of the Dead),horror
2579,You So Crazy,comedy
2580,Glory Daze,drama
2581,Lulu on the Bridge,"drama,mystery,romance"
2582,Jack and Sarah,romance
2583,Safe Men,comedy
2584,Wedding Bell Blues,comedy
2585,Georgia,drama
2586,Night of the Creeps,"comedy,horror,sci-fi"
2587,Brenda Starr,adventure
2588,Slaughterhouse 2,horror
2589,Fair Game,action
2590,Deadtime Stories,horror
2591,Small Wonders,documentary
2592,"Color of Paradise, The (Rang-e Khoda)",drama
2593,Loaded,"drama,thriller"
2594,Last Summer in the Hamptons,"comedy,drama"
2595,Swept from the Sea,romance
2596,Heaven,thriller
2597,Nénette et Boni,drama
2598,Manny & Lo,drama
2599,Little City,"comedy,romance"
2600,Condition Red,"action,drama,thriller"
2601,Outside Ozona,"drama,thriller"
2602,Hana-bi,"comedy,crime,drama"
2603,Love in the Afternoon,"comedy,romance"
2604,Johns,drama
2605,Open Your Eyes (Abre los ojos),"drama,romance,sci-fi"
2606,Class Reunion,comedy
2607,In Search of the Castaways,"adventure,children's"
2608,Jamaica Inn,drama
2609,Stars and Bars,comedy
2610,Black Sunday (La Maschera Del Demonio),horror
2611,Meet the Deedles,"children's,comedy"
2612,Lawn Dogs,drama
2613,Nightmares,horror
2614,Hell Night,horror
2615,Squanto: A Warrior's Tale,"adventure,drama"
2616,Sleepaway Camp,horror
2617,Whatever Happened to Aunt Alice?,"crime,thriller"
2618,Blood Beach,"action,horror"
2619,I Confess,thriller
2620,Knock Off,action
2621,Relax... It's Just Sex,comedy
2622,Love Jones,romance
2623,Gabbeh,drama
2624,"Autumn Tale, An (Conte d'automne)",romance
2625,"Perfect Candidate, A",documentary
2626,"Maybe, Maybe Not (Bewegte Mann, Der)",comedy
2627,Sour Grapes,comedy
2628,"Alan Smithee Film: Burn Hollywood Burn, An",comedy
2629,Last Resort,comedy
2630,Celtic Pride,comedy
2631,Rent-A-Cop,"action,comedy"
2632,Germinal,drama
2633,I'll Never Forget What's 'is Name,"comedy,drama"
2634,Surf Nazis Must Die,drama
2635,Daughter of Dr. Jeckyll,horror
2636,Criminal Lovers (Les Amants Criminels),"drama,romance"
2637,"Black Sabbath (Tre Volti Della Paura, I)",horror
2638,"Woman of Paris, A",drama
2639,"Collectionneuse, La",drama
2640,"Price Above Rubies, A",drama
2641,Different for Girls,comedy
2642,"Month by the Lake, A","comedy,drama"
2643,Marlene Dietrich: Shadow and Light,documentary
2644,Kicked in the Head,"comedy,drama"
2645,Angel on My Shoulder,"crime,drama"
2646,Incognito,"crime,thriller"
2647,Nil By Mouth,drama
2648,Go Now,drama
2649,On the Ropes,documentary
2650,Hollow Reed,drama
2651,Delta of Venus,drama
2652,Girls Town,drama
2653,Dream With the Fishes,drama
2654,Pie in the Sky,"comedy,romance"
2655,From the Journals of Jean Seberg,documentary
2656,"Love, etc.",drama
2657,Coming Apart,drama
2658,American Pimp,documentary
2659,"Marcello Mastroianni: I Remember Yes, I Remember",documentary
2660,Screwed,comedy
2661,"Man of No Importance, A",drama
2662,Madame Butterfly,musical
2663,Shopping,"action,thriller"
2664,In the Bleak Midwinter,comedy
2665,Stiff Upper Lips,comedy
2666,Bandits,drama
2667,"I Love You, Don't Touch Me!","drama,romance"
2668,"Eighth Day, The (Le Huitième jour )",drama
2669,"First Love, Last Rites","drama,romance"
2670,Talk of Angels,drama
2671,Alice and Martin (Alice et Martin),drama
2672,Captives,drama
2673,Grosse Fatigue,comedy
2674,"Monster, The (Il Mostro)",comedy
2675,Force of Evil,film-noir
2676,Experience Preferred... But Not Essential,drama
2677,Dadetown,documentary
2678,Tigrero: A Film That Was Never Made,"documentary,drama"
2679,I Stand Alone (Seul contre tous),drama
2680,Goya in Bordeaux (Goya en Bodeos),drama
2681,Naked in New York,"comedy,romance"
2682,Secret Agent,thriller
2683,Thomas and the Magic Railroad,children's
2684,Curdled,crime
2685,Slaughterhouse,horror
2686,"Day of the Beast, The (El Día de la bestia)","comedy,horror,thriller"
2687,Frogs for Snakes,"comedy,film-noir,thriller"
2688,Retro Puppetmaster,"horror,sci-fi,thriller"
2689,Nosferatu a Venezia,horror
2690,Blood Feast,horror
2691,I'm the One That I Want,comedy
2692,"Legend of 1900, The (Leggenda del pianista sull'oceano)",drama
2693,"Savage Nights (Nuits fauves, Les)",drama
2694,"Family Thing, A","comedy,drama"
2695,Losing Chase,drama
2696,Beefcake,drama
2697,Shadrach,drama
2698,I Can't Sleep (J'ai pas sommeil),"drama,thriller"
2699,"To Have, or Not",drama
2700,Bluebeard,"film-noir,horror"
2701,On Any Sunday,documentary
2702,"Cry, the Beloved Country",drama
2703,"Flower of My Secret, The (La Flor de Mi Secreto)",drama
2704,Don't Look in the Basement!,horror
2705,"Grandview, U.S.A.",drama
2706,Bait,"action,comedy"
2707,"Midaq Alley (Callejón de los milagros, El)",drama
2708,Oxygen,thriller
2709,Love Stinks,comedy
2710,Better Living Through Circuitry,documentary
2711,"Niagara, Niagara",drama
2712,Power 98,"action,mystery,thriller"
2713,Joe the King,"crime,drama"
2714,Message to Love: The Isle of Wight Festival,documentary
2715,Federal Hill,drama
2716,Arguing the World,documentary
2717,Dangerous Ground,drama
2718,Eternity and a Day (Mia eoniotita ke mia mera ),drama
2719,JLG/JLG - autoportrait de décembre,"documentary,drama"
2720,We're Back! A Dinosaur's Story,"animation,children's"
2721,Trois,thriller
2722,Killer (Bulletproof Heart),thriller
2723,Seven Chances,comedy
2724,Digimon: The Movie,"adventure,animation,children's"
2725,"Night Porter, The (Il Portiere di notte)",drama
2726,"Mirror, The (Zerkalo)",drama
2727,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),drama
2728,"Rendezvous in Paris (Rendez-vous de Paris, Les)","comedy,romance"
2729,"Terrorist, The (Malli)",drama
2730,"School of Flesh, The (L' École de la chair)",drama
2731,"Late August, Early September (Fin août, début septembre)",drama
2732,Bad Moon,horror
2733,"Apple, The (Sib)",drama
2734,"Ballad of Narayama, The (Narayama Bushiko)",drama
2735,"Ballad of Narayama, The (Narayama Bushiko)",drama
2736,Jail Bait,"crime,drama"
2737,Train of Life (Train De Vie),"comedy,drama"
2738,Reckless,comedy
2739,Just the Ticket,"comedy,romance"
2740,"Grandfather, The (El Abuelo)",drama
2741,Dry Cleaning (Nettoyage à sec),drama
2742,Man of the Year,documentary
2743,Under Suspicion,crime
2744,Cabaret Balkan (Bure Baruta),drama
2745,Across the Sea of Time,documentary
2746,"Smile Like Yours, A","comedy,romance"
2747,Price of Glory,drama
2748,"Friend of the Deceased, A","comedy,drama"
2749,"Enfer, L'",drama
2750,Two Thousand Maniacs!,horror
2751,Hillbillys in a Haunted House,comedy
2752,"Ogre, The (Der Unhold)",drama
2753,Rich and Strange,"comedy,romance"
2754,Romance,"drama,romance"
2755,Tough and Deadly,"action,drama,thriller"
2756,Talking About Sex,"comedy,drama"
2757,Shattered Image,"drama,thriller"
2758,Cobra,drama
2759,"Merry War, A",comedy
2760,Dear Jesse,documentary
2761,"Five Wives, Three Secretaries and Me",documentary
2762,Bootmen,"comedy,drama"
2763,Carmen Miranda: Bananas Is My Business,documentary
2764,Endurance,"documentary,drama"
2765,Trixie,comedy
2766,Skipped Parts,"drama,romance"
2767,Gumby: The Movie,"animation,children's"
2768,All the Rage (a.k.a. It's the Rage),drama
2769,Broken English,drama
2770,"Confessional, The (Le Confessionnal)","drama,mystery"
2771,Turn It Up,"crime,drama"
2772,Anatomy (Anatomie),horror
2773,Railroaded!,film-noir
2774,Cool as Ice,drama
2775,Young and Innocent,"crime,thriller"
2776,Prisoner of the Mountains (Kavkazsky Plennik),war
2777,Cavalcade,drama
2778,I Got the Hook Up,comedy
2779,Simon Sez,drama
2780,Hard Core Logo,comedy
2781,Let's Talk About Sex,drama
2782,Never Met Picasso,romance
2783,Trans,drama
2784,Brown's Requiem,drama
2785,Montana,"action,comedy,crime,drama"
2786,Marie Baie Des Anges,drama
2787,Faithful,comedy
2788,Stranger in the House,thriller
2789,Lamerica,drama
2790,Snowriders,documentary
2791,Little Lord Fauntleroy,drama
2792,Temptress Moon (Feng Yue),romance
2793,"Dog of Flanders, A",drama
2794,Land and Freedom (Tierra y libertad),war
2795,Office Killer,thriller
2796,Johnny 100 Pesos,"action,drama"
2797,Billy's Holiday,drama
2798,Fausto,comedy
2799,Sudden Manhattan,comedy
2800,Head Above Water,"comedy,thriller"
2801,Bitter Sugar (Azucar Amargo),drama
2802,"Institute Benjamenta, or This Dream People Call Human Life",drama
2803,"Jar, The (Khomreh)",drama
2804,Digging to China,drama
2805,Twice Upon a Yesterday,"comedy,drama,romance"
2806,Rosie,drama
2807,Public Access,"drama,thriller"
2808,Tarantella,drama
2809,See the Sea (Regarde la mer),drama
2810,Venice/Venice,drama
2811,"Gambler, The (A Játékos)",drama
2812,Pandora and the Flying Dutchman,drama
2813,Dancemaker,documentary
2814,In the Line of Duty 2,action
2815,Full Tilt Boogie,documentary
2816,Murder!,"mystery,thriller"
2817,Light Years,sci-fi
2818,Belly,"crime,drama"
2819,Among Giants,"drama,romance"
2820,Diamonds,mystery
2821,Sonic Outlaws,documentary
2822,Two Much,"comedy,romance"
2823,"301, 302",mystery
2824,Eden,drama
2825,Commandments,romance
2826,"I Love You, I Love You Not",romance
2827,"Best Man, The (Il Testimone dello sposo)","comedy,drama"
2828,They Made Me a Criminal,"crime,drama"
2829,Happy Go Lovely,musical
2830,Possession,"drama,horror"
2831,"Paris, France",comedy
2832,Bay of Blood (Reazione a catena),horror
2833,Color Me Blood Red,horror
2834,Destiny Turns on the Radio,comedy
2835,Alvarez Kelly,western
2836,Rent-a-Kid,comedy
2837,Get Over It,drama
2838,"King in New York, A","comedy,drama"
2839,Juno and Paycock,drama
2840,"Red Dwarf, The (Le Nain rouge)","comedy,drama"
2841,Bittersweet Motel,documentary
2842,Six Ways to Sunday,comedy
2843,Schlafes Bruder (Brother of Sleep),drama
2844,Frank and Ollie,documentary
2845,Waltzes from Vienna,"comedy,musical"
2846,Elstree Calling,"comedy,musical"
2847,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),drama
2848,Something to Sing About,"comedy,musical"
2849,"Fantastic Night, The (La Nuit Fantastique)",romance
2850,Nemesis 2: Nebula,"action,sci-fi,thriller"
2851,It's in the Water,comedy
2852,Smoking/No Smoking,comedy
2853,Greaser's Palace,drama
2854,Zachariah,western
2855,Broadway Damage,comedy
2856,Mirage,"action,thriller"
2857,Buck and the Preacher,western
2858,Monument Ave.,crime
2859,Voyage of the Damned,drama
2860,Yankee Zulu,"comedy,drama"
2861,Two Bits,drama
2862,Chain of Fools,"comedy,crime"
2863,"Silence of the Palace, The (Saimt el Qusur)",drama
2864,Song of Freedom,drama
2865,Peanuts - Die Bank zahlt alles,comedy
2866,Taffin,"action,thriller"
2867,Home Page,documentary
2868,Woo,"comedy,romance"
2869,Heaven's Burning,"action,drama"
2870,Kim,"children's,drama"
2871,Smashing Time,comedy
2872,Dingo,drama
2873,Sacco and Vanzetti (Sacco e Vanzetti),drama
2874,I Am Cuba (Soy Cuba/Ya Kuba),drama
2875,It Happened Here,drama
2876,"Callejón de los milagros, El",drama
2877,Year of the Horse,documentary
2878,Hav Plenty,comedy
2879,"Blood, Guts, Bullets and Octane","action,comedy"
2880,3 Strikes,comedy
2881,Death in Brunswick,comedy
2882,City of the Living Dead (Paura nella città dei morti viventi),horror
2883,Back Stage,documentary
2884,"Inheritors, The (Die Siebtelbauern)",drama
2885,Metisse (Café au Lait),comedy
2886,"Death in the Garden (Mort en ce jardin, La)",drama
2887,Where's Marlowe?,comedy
2888,Cotton Mary,drama
2889,Went to Coney Island on a Mission From God... Be Back by Five,drama
2890,Conceiving Ada,"drama,sci-fi"
2891,For Ever Mozart,drama
2892,All Things Fair,drama
2893,Zero Kelvin (Kjærlighetens kjøtere),action
2894,Everything Relative,drama
2895,Lotto Land,drama
2896,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",comedy
2897,Carried Away,"drama,romance"
2898,Paris Was a Woman,documentary
2899,Intimate Relations,comedy
2900,Prince Valiant,adventure
2901,Man of the Century,comedy
2902,Country Life,"drama,romance"
2903,Wings of Courage,"adventure,romance"
2904,Impact,"crime,drama"
2905,Anna,drama
2906,"Living Dead Girl, The (La Morte Vivante)",horror
2907,Killer: A Journal of Murder,"crime,drama"
2908,Brother Minister: The Assassination of Malcolm X,documentary
2909,Angela,drama
2910,Small Faces,drama
2911,Tokyo Fist,"action,drama"
2912,"Scorta, La",thriller
2913,Getting Away With Murder,comedy
2914,One Man's Hero,"drama,war"
2915,"I, Worst of All (Yo, la peor de todas)",drama
2916,"Very Natural Thing, A",drama
2917,Born to Win,drama
2918,Vampyros Lesbos (Las Vampiras),horror
2919,Somewhere in the City,drama
2920,Night Tide,drama
2921,Moonlight Murder,mystery
2922,Tinseltown,comedy
2923,Eaten Alive,horror
2924,Love Walked In,"drama,thriller"
2925,Male and Female,"adventure,drama"
2926,Torso (Corpi Presentano Tracce di Violenza Carnale),horror
2927,Sleepover,"comedy,drama"
2928,Tashunga,"adventure,western"
2929,"Wooden Man's Bride, The (Wu Kui)",drama
2930,Better Living,comedy
2931,Happy Weekend,comedy
2932,"Superweib, Das",comedy
2933,Jerry & Tom,drama
2934,August,drama
2935,Circus,comedy
2936,"Brother's Kiss, A",drama
2937,Terror in a Texas Town,western
2938,Late Bloomers,comedy
2939,Shadows (Cienie),drama
2940,Resurrection Man,"drama,thriller"
2941,Tainted,"comedy,thriller"
2942,Foolish,comedy
2943,"Paralyzing Fear: The Story of Polio in America, A",documentary
2944,Ménage (Tenue de soirée),"comedy,drama"
2945,Defying Gravity,drama
2946,Hatchet For the Honeymoon (Rosso Segno Della Follia),horror
2947,Blood and Sand (Sangre y Arena),"drama,romance"
2948,Sunset Park,drama
2949,Slaves to the Underground,"comedy,drama"
2950,Underworld,thriller
2951,Dream Man,thriller
2952,Dangerous Game,drama
2953,Telling You,"comedy,drama,romance"
