user_id,item_id_list,rating_list,name,gender,age
83,"[12804, 7884, 1489, 23026, 28568, 35287, 33299, 33300, 5568, 35292, 36316, 34183, 35291, 37680, 7609, 24045, 1575, 29675, 37678, 33799, 6427, 8661, 36778, 4077, 5704, 29756, 13132, 40887, 6418, 3952, 29604, 1595, 36906, 1665, 7903, 8643, 23363, 19682, 24185, 16718, 12259, 23490, 28861, 23799, 37682, 8660, 5639, 1767, 31153, 6310, 12232, 8702, 29214, 22066, 7653, 13065, 23724, 12170, 16914, 4312, 23735, 5660, 28036, 19725, 23096, 42363, 36223, 36905, 8686, 8620, 16347, 19716, 20501, 23005, 7893, 30799, 24046, 36696, 12150, 30369, 4988, 24240, 35888, 40896, 26334, 7650, 20487, 35289, 1488, 35629, 35278, 40594, 28030, 22630, 899, 4136, 4166, 7817, 33292, 35275, 934, 34903, 33291, 34005, 11012, 13331, 35631, 40601, 19906, 18946, 36168, 40892, 4015, 20680, 35272, 35274, 25562, 10780, 26308, 26306, 5089, 13278, 35649, 39810, 34002, 40598, 26315, 7820, 27932, 5087, 34846, 4836, 11303, 35161, 39847, 34827, 25551, 40597, 21520, 40602, 41194, 28465, 40891, 39773, 35290, 40893, 25594, 33297, 1160, 17516, 39626, 28029, 35279, 4297, 37603, 35889, 13882, 35288, 22799, 28705, 39613, 24023, 5055, 1292, 23599, 35648, 13325, 36393, 33290, 22900, 23605, 36023, 5949, 4082, 38989, 4137, 6345, 17206, 17730, 35282, 18938, 40205, 49162, 33607, 35283, 4198, 39614, 34211, 40980, 28117, 8580, 21231, 35886, 17959, 33296, 23982, 35433, 5106, 31783, 28477, 24825, 23846, 24845, 8717, 23857, 12325, 24442, 20074, 28967, 23858, 37757, 23987, 4283, 36720, 13084, 24860, 3881, 24988, 33184, 1866, 29264, 35835, 31734, 37283, 5768, 32489, 27078, 24856, 30966, 30655, 23788, 23484, 5767, 36722, 36727, 12380, 29266, 38558, 29233, 24853, 29269, 16368, 24852, 24849, 24851, 31327, 37295, 37112, 31326, 12373, 1885, 32786, 24440, 36827, 37505, 10782, 41379, 30502, 3410, 30667, 12317, 41329, 32229, 36725, 25039, 38012, 6174, 24359, 18314, 41367, 24482, 25033, 9030, 11899, 37946, 24445, 41855, 36731, 18528, 9027, 2127, 29822, 31719, 30715, 25352, 16770, 38234, 48012, 46999, 24494, 24714, 24977, 29257, 24510, 24350, 1837, 29263, 15656, 31728, 8985, 11824, 30654, 37130, 30652, 30657, 48575, 5834, 10744, 8668, 19326, 32150, 11823, 25048, 2099, 11826, 37755, 38460, 11749, 5865, 36717, 19300, 37597, 25037, 6484, 8994, 38548, 9012, 38404, 26349, 37357, 34683, 6392, 31172, 23818, 30950, 27074, 18533, 34186, 37606, 6379, 39066, 34571, 24832, 6431, 30364, 20482, 3075, 24376, 9565, 27073, 38537, 30367, 20483, 37692, 36765, 9554, 31121, 24251, 41158, 38402, 24233, 31115, 31173, 34684, 36767, 34940, 31224, 8683, 37351, 18200, 23406, 24212, 19721, 12166, 1793, 31155, 23398, 1836, 8698, 37685, 11741, 8149, 20432, 12261, 1868, 36716, 29273, 27071, 30614, 36706, 20491, 9562, 28985, 37354, 34681, 41378, 29226, 12295, 20484, 36712, 23525, 23766, 36718, 23388, 12356, 37703, 12306, 23410, 29248, 41377, 27013, 18534, 31169, 37700, 24465, 38400, 18532, 19717, 8960, 31235, 37607, 25109, 6859, 37705, 9566, 37706, 36724, 25284, 34923, 12372, 24320, 36832, 39073, 5629, 31780, 42180, 39071, 29236, 39219, 15663, 24322, 5599, 1949, 37353, 19715, 13107, 12323, 37693]","[2, 5, 5, 5, 5, 5, 4, 4, 5, 5, 2, 5, 5, 4, 2, 5, 4, 5, 3, 5, 4, 5, 4, 3, 5, 3, 5, 4, 5, 3, 2, 2, 5, 2, 5, 5, 3, 4, 5, 3, 3, 4, 5, 5, 5, 5, 2, 4, 4, 3, 2, 5, 5, 5, 5, 5, 2, 2, 2, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 4, 5, 3, 5, 4, 3, 5, 5, 4, 4, 5, 4, 1, 5, 5, 5, 5, 4, 3, 5, 3, 5, 5, 4, 3, 4, 5, 2, 5, 5, 4, 3, 2, 5, 5, 4, 5, 5, 4, 3, 5, 3, 5, 4, 5, 4, 5, 4, 5, 3, 4, 3, 3, 5, 5, 3, 4, 4, 5, 5, 3, 5, 5, 5, 3, 5, 5, 3, 3, 3, 5, 3, 5, 3, 4, 4, 4, 5, 5, 5, 4, 2, 5, 3, 5, 2, 3, 3, 5, 2, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 4, 5, 4, 4, 5, 4, 4, 5, 3, 5, 4, 3, 4, 5, 5, 5, 3, 5, 5, 5, 3, 5, 3, 5, 2, 5, 3, 5, 5, 3, 5, 5, 5, 4, 2, 3, 5, 5, 5, 5, 5, 5, 3, 3, 5, 3, 3, 3, 3, 5, 3, 5, 3, 5, 5, 5, 5, 5, 4, 5, 5, 4, 3, 4, 3, 5, 5, 5, 5, 4, 4, 3, 3, 4, 1, 5, 4, 5, 2, 3, 3, 3, 5, 2, 5, 3, 3, 5, 5, 5, 3, 2, 5, 4, 2, 3, 3, 4, 5, 4, 1, 5, 5, 3, 5, 1, 5, 2, 2, 5, 3, 2, 2, 5, 5, 2, 5, 1, 3, 4, 5, 4, 1, 3, 1, 3, 5, 1, 2, 3, 5, 3, 4, 2, 2, 3, 1, 3, 3, 1, 5, 2, 3, 5, 5, 2, 3, 3, 5, 3, 2, 5, 5, 4, 5, 4, 1, 5, 3, 3, 3, 5, 5, 3, 5, 5, 4, 5, 5, 4, 5, 3, 5, 3, 2, 4, 5, 3, 3, 3, 5, 2, 5, 5, 4, 3, 5, 3, 5, 2, 5, 5, 3, 4, 1, 2, 5, 4, 5, 4, 2, 4, 5, 5, 5, 3, 5, 4, 5, 5, 5, 3, 5, 3, 3, 4, 3, 3, 5, 4, 5, 3, 3, 2, 5, 2, 5, 3, 4, 2, 4, 5, 5, 5, 2, 1, 3, 4, 3, 5, 2, 2, 5, 5, 3, 4, 5, 1, 3, 3, 4, 5, 3, 5, 2, 5, 3, 4, 3, 4, 5, 5, 5, 4, 5, 2, 4, 3, 3, 4, 5, 3]",Emily,Female,23
84,"[794, 20693, 28878, 34225, 1957, 38392, 40279, 40307, 40263, 33774, 30265, 34238, 33766, 26139, 38393, 30833, 2403, 1442, 40539, 296, 5516, 1443, 8854, 26140, 959, 31673, 31675, 11393, 30566, 13185, 5481, 40287, 35872, 5390, 1982, 32913, 998, 2927, 38389, 1824, 8833, 1014, 1015, 873, 1983, 17299, 15956, 37624, 34227, 14904, 34236, 34203, 15544, 15545, 28409, 15513, 38390, 14865, 17081, 297, 12492, 12540, 12447, 778, 8868, 12391, 3191, 7275, 34136, 12821, 17042, 12446, 14295, 10338, 691, 14827, 27588, 33175, 17034, 21824, 1985, 5667, 4921, 4423, 301, 10401, 1984, 8926, 28343]","[5, 4, 5, 4, 4, 4, 4, 4, 4, 5, 5, 5, 4, 5, 4, 4, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5, 4, 5, 3, 5, 5, 4, 5, 5, 4, 4, 5, 4, 4, 5, 4, 5, 5, 5, 4, 5, 3, 5, 5, 5, 5, 4, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 5, 4, 4, 5, 5]",Susan,Female,52
85,"[23884, 16785, 12885, 37441, 1235, 23597, 23634, 26241, 19248, 19739, 39370, 21310, 17270, 37868, 35840, 18314, 37956, 39427, 37926, 28526, 13792, 23890, 23586, 17852, 42952, 38975, 26301, 10184, 20839, 39212, 38979, 23563, 14070, 33805, 18225, 40686, 18970, 27558, 12754, 26838, 2646, 39995, 27911, 26730, 16609, 26306, 3683, 4296, 17757, 23871, 19677, 48692, 27877, 14071, 5676, 18203, 44358, 42999, 5863, 5862, 33116, 18563, 20843, 34184, 23596, 18760, 24096, 25352, 24842, 21373, 15065, 26847, 18063, 25707, 12861, 29718, 20838, 18095, 10771, 38526, 24564, 37865, 29886, 37126, 18763, 19533, 39328, 31272, 27415, 31655, 18529, 11223, 29276, 29296, 41232, 18975, 24856, 1528, 41233, 18969, 10895, 19532, 31228, 33401, 21072, 4301, 41195, 34781, 25927, 3207, 1416, 41153, 37266, 23753, 28554, 29248, 20470, 17361, 29707, 6978, 1415, 12930, 12847, 28681, 19676, 1662, 37681, 22990, 28643, 4407]","[5, 5, 5, 4, 5, 4, 5, 5, 5, 3, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 3, 5, 5, 4, 3, 3, 5, 5, 5, 5, 5, 5, 4, 5, 3, 3, 5, 4, 3, 5, 3, 5, 4, 3, 5, 5, 4, 5, 3, 4, 4, 3, 5, 3, 5, 5, 2, 4, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 5, 5, 4, 3, 4, 4, 5, 3, 4, 4, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 3, 5, 4, 5, 5, 5, 5, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 4, 3, 4, 5, 4, 5, 5, 4, 4, 4, 3, 5, 5]",Sarah,Female,36
86,"[7514, 19319, 3053, 24149, 5683, 6867, 5881, 21252, 20522, 5903, 2726, 22081, 40509, 5681, 16179, 8075, 33422, 39785, 8279, 8088, 21215, 11765, 14493, 12941, 39988, 20915, 20909, 7713, 15079, 32870, 35307, 21213, 10788, 13786, 21214, 14522, 20913, 5682, 14574, 15485, 5235, 11632, 3624, 20911, 3458, 22211, 20907, 2700, 39840, 7745, 42651, 7719, 1268, 18968, 20842, 43704, 42667, 34290, 42668, 42678, 42656, 42664, 9058, 39633, 27317, 1255, 43559, 1257, 1247, 5188, 7753, 21414, 21413, 1264, 34504, 1263, 8165, 21535, 1248, 10459, 16335, 2509, 42981, 1266, 39549, 7133, 21717, 5992, 33125, 5236, 3804, 5222, 20179, 39550, 42430, 33100, 20071, 8080, 488, 19225, 42265, 40428, 2669]","[5, 2, 1, 2, 5, 4, 4, 5, 5, 4, 4, 5, 5, 5, 5, 3, 3, 3, 5, 4, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 4, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 2, 5, 5, 4, 5, 5, 5, 3, 4, 5, 5, 3, 2, 3, 4, 2, 5, 5, 5, 5, 5, 3, 5, 5, 4, 5, 2, 4, 4, 5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 4, 3, 4, 4, 4, 4, 5, 4, 5, 4, 4, 5, 5]",Emily,Female,27
87,"[24796, 72, 32172, 48662, 75, 2206, 32185, 20175, 38840, 30709, 41898, 38948, 24273, 28545, 18430, 24782, 38501, 38961, 48495, 36877, 11931, 306, 13664, 2230, 36519, 15583, 48379, 39525, 13586, 5753, 48720, 48749, 24688, 34301, 41869, 24633, 5807, 28439, 19334, 2245, 15586, 32178, 13661, 13650, 48723, 13589, 48991, 13662, 48940]","[5, 5, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 2, 3, 4, 5, 4, 4, 3, 4, 5, 5, 4, 4, 4, 3, 4, 4, 5, 3, 4, 5, 4, 5, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 3, 4, 4, 4]",Sarah,Female,47
88,"[14344, 43356, 21486, 22232, 43080, 34038, 34418, 28714, 27376, 2836, 11148, 1306, 14027, 21274, 15964, 30815, 4915, 34040, 16861, 10852, 42394, 27333, 21487, 35553, 39833, 34069, 21701, 15925, 29684, 42757, 36799, 33399, 27837, 33395, 15924, 18487, 15567, 26577, 33405, 14261, 11250, 36078, 26686, 11320, 34570, 11387, 48043, 42286, 28182, 37896, 23407, 49074, 48587, 49125, 14629, 4914, 48657, 15681, 37833, 19921, 5556, 15945, 37464, 28179, 33397, 33031, 8520, 11196, 33542, 27887, 11157, 1928, 33138, 33021, 921, 11720, 27841]","[5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 4, 5, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 2, 5, 5, 5, 2, 5, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5]",Sarah,Female,38
89,"[41057, 45144, 32482, 31525, 46698, 41797, 31907, 46168, 31442, 46608, 31903, 31463, 41809, 44688, 44556, 15141, 23187, 46266, 23132, 22810, 23127, 23080, 44983, 29801, 32302, 47134, 41941, 46871, 46882, 46884, 45993, 46699, 44484, 41945, 47199, 40399, 46872, 45443, 14060, 46948, 46936, 46852, 46986, 46897, 41830, 46498, 41826, 30358, 45203, 46382, 30850, 42051, 45307, 45267, 31192, 45708, 46835, 47181, 47764, 41858, 47470, 47409, 47579, 13893, 46009, 47126, 44364, 47395, 6492, 46167, 46736, 47352, 34550, 41545, 46923, 46619, 46730, 46008, 45584, 23035, 45616, 45757, 45236, 45620, 44851, 37341, 37671, 45411, 45349, 45310, 45313, 45248, 45592, 44226, 30849, 38853, 39483, 38851, 45814, 39490, 45548, 45550, 31456, 44914]","[5, 4, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 3, 5, 5, 5, 5, 5, 5, 4, 3, 4, 4, 5, 5, 5, 5, 5, 5, 4, 5, 3, 3, 4, 1, 3, 5, 4, 4, 5, 5, 5, 4, 5, 5, 4, 2, 5, 2, 5, 5, 4, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4]",Emily,Female,39
90,"[27266, 27216, 23443, 13129, 4637, 36859, 8038, 31680, 31663, 38827, 30296, 24388, 31704, 30285, 26076, 28172, 28148, 32325, 13153, 28351, 29638, 13640, 30399, 30231, 1699, 1955, 24287, 25355, 2081, 38806, 13583, 25298, 38818, 27208, 13563, 32298, 17958, 13584, 2057, 23100, 32501, 29936, 42034, 23442, 36858, 1522, 24777, 31388]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","Curious,","adventurous,",39
91,"[22291, 41739, 4127, 540, 34401, 16285, 23217, 19323, 7933, 41133, 30764, 16847, 28714, 16828, 16816, 5018, 5662, 37766, 21997, 37566, 21053, 7092, 33456, 28938, 43516, 27133, 27810, 40427, 37042, 29600, 29599, 42606, 17172, 36961, 41020, 44018, 34145, 3630, 2672, 30818, 44017, 29337, 11189, 36563, 6815, 37831, 8284, 10266, 35, 25684, 19353, 38151, 24899, 41115, 30434, 36517, 36516, 38240, 32190, 21901, 11805, 37040, 44016, 38269, 41132, 8192, 33725, 22984, 6498, 21699, 19330, 40850, 24677, 16812, 17171, 41364, 48032, 38291, 32317, 33537, 25727, 24791, 41991, 24612, 48324, 29826, 45439, 34540, 38050, 37966, 38108, 12966, 37953, 42574, 38643, 45589]","[5, 1, 4, 4, 4, 4, 4, 5, 5, 5, 5, 4, 5, 3, 5, 5, 4, 5, 3, 5, 4, 4, 5, 5, 4, 5, 4, 5, 5, 5, 5, 4, 3, 5, 2, 4, 5, 5, 5, 1, 4, 5, 4, 5, 4, 5, 4, 5, 4, 4, 2, 3, 5, 2, 5, 4, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 3, 5, 3, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 3, 5, 4, 5, 4, 4, 3, 4, 4, 4, 1, 5, 5, 5]",Jennifer,Female,42
92,"[30138, 19841, 12497, 12788, 26693, 2963, 16975, 4616, 971, 28548, 20357, 7563, 36817, 6566, 24179, 1181, 42335, 7696, 37672, 12657, 36825, 8036, 23777, 35040, 39181, 8058, 1325, 35793, 15036, 12820, 26629, 25830, 12616, 3527, 26678, 5363, 12413, 2951, 14046, 26675, 7297, 16895, 14958, 652, 40413, 845, 4599, 1124, 17891, 24189, 6539, 8029, 12595, 18182, 10683]","[4, 4, 4, 3, 2, 5, 3, 5, 4, 5, 5, 5, 5, 3, 5, 5, 5, 5, 4, 4, 5, 3, 5, 5, 5, 5, 4, 5, 3, 5, 5, 1, 5, 5, 5, 2, 5, 5, 4, 4, 3, 5, 5, 5, 5, 5, 3, 3, 4, 3, 5, 5, 5, 3, 5]",Sarah,Female,50
93,"[7027, 9706, 9683, 199, 2361, 20304, 8290, 8293, 8294, 13948, 32543, 42519, 21928, 7194, 18626, 19839, 35169, 15252, 20297, 8297, 2778, 34411, 2308, 14265, 8431, 9655, 8404, 8337, 2314, 2806, 13969, 8287, 14658, 7240, 2797, 279, 2815, 3357, 7218, 7228, 14970, 2920, 14657, 14640, 3263, 8328, 2799, 3286, 27175, 18628, 18635, 13478, 4813, 17213, 42890, 15012, 19467, 236, 5253, 7230, 8764, 8756, 35180, 33019, 17144, 3266, 5843, 11757, 14024, 5844, 19791, 16874, 16882, 33020, 16889, 8406, 42323, 9642, 8767, 14357, 15208, 39905, 13999, 20289, 11783, 3290, 2356, 15001, 15264, 6900, 17216, 14300, 20323, 14307, 5262, 15243, 21190, 14655, 13913, 19003, 32972, 14020, 7241, 33726, 14941, 14954, 15782, 2904, 7390, 17243, 8289, 6889, 15010, 9659, 3363, 8758, 8776, 14353, 4905, 27166, 14263, 7012, 21925, 34321, 6941, 22877, 20687, 8822, 20311, 14932, 8292, 14946, 17221, 14916, 26816, 33750, 40462, 3247, 14886, 43239, 26619, 21374, 6923, 13923, 19552, 34226, 7299, 9661, 3333, 14765, 3264, 20715, 14931, 11546, 1203, 40702, 14769, 14852, 15270, 15072, 8382, 19573, 7181, 32547, 26778, 42607, 3327, 3426, 3347, 26679, 13414, 2922, 12448, 327, 3268, 2790, 14991, 21592, 20696, 451, 2813, 2817, 8361, 2310, 5620, 631, 8405, 33892, 32619, 26626, 21588, 14796, 33979, 2931, 21587, 27165, 27170, 19867, 27434, 13918, 21927, 26786, 9943, 9617, 21503, 8395, 277, 11627, 26728, 8308, 8304, 5692, 9903, 18650, 17246, 8379, 5887, 21364, 8752, 13984, 12781, 26817, 13418, 39903, 13488, 9745, 2808, 39899, 3896, 7205, 8392, 19778, 19480, 2964, 8410, 14841, 2779, 12388, 8749, 9649, 14787, 14889, 14301, 7233, 17286, 869, 13958, 20337, 344, 21583, 4852, 13990, 32881, 14973, 40420, 20181, 6934, 19556, 19848, 20273, 14776, 1031, 27190, 8343, 3317, 17265, 14795, 8424, 20098, 7324, 16930, 9934, 17237, 8751, 14615, 2796, 8314, 43153, 8300, 3432, 7301, 9657, 39632, 2317, 26695, 21929, 14761, 11597, 8401, 2810, 12524, 13470, 2357, 3652, 15000, 27224, 12404, 13447, 12032, 14251, 26780, 811, 13995, 352, 21579, 14925, 9669, 21926, 19638, 3904, 3903, 3911, 3906, 3902, 13460, 13915, 18837, 16598, 8380, 16599, 20692, 8376, 19789, 8356, 20581, 14987, 3298, 18813, 6973, 19781, 35171, 15284, 108, 14622, 8331, 13448, 40717, 15254, 13446, 14793, 15061, 15006, 13420, 14815, 14638, 8349, 13456, 13449, 27186, 14786, 15749, 15268, 14885, 18925, 14967, 18998, 15037, 17236, 26642, 16935, 15073, 4906, 354, 9653, 5977, 8342, 3905, 7523, 8310, 8288, 8296, 3252, 4904, 18784, 19004, 16875, 14933, 14926, 8326, 20582, 12718, 2899, 20308, 39799, 39798, 21135, 20305, 20294, 20293, 40148, 32973, 14358, 616, 2787, 32974, 20698, 8742, 871, 14021, 695, 7411, 7415, 7414, 34447, 696, 34446, 19541, 34444, 46919, 20952, 16631, 13440, 18604, 13461, 33247, 33324, 40463, 10306, 9681, 870, 14911, 9687, 2789, 2800, 35172, 104, 9690, 8763, 9939, 14015, 19490, 22133, 14975, 19539, 8307, 8420, 9912, 17209, 32545, 19000, 27185, 26639, 2976, 3283, 12715, 32839, 2306, 11768, 35173, 13963, 149, 14857, 8325, 19571, 12389, 5254, 20596, 9685, 3547, 3353, 20598, 2823, 11934, 35185, 8295, 13479, 27182, 14837, 301, 448, 14822, 9599, 8319, 3271, 13468, 3030, 8327, 9654, 8291, 8324, 8388, 8418, 20690, 20325, 13492, 40172, 19785, 3334]","[4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 5, 4, 4, 4, 3, 4, 5, 5, 3, 5, 4, 4, 4, 4, 4, 3, 5, 4, 5, 5, 5, 4, 3, 4, 4, 5, 4, 4, 5, 1, 4, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3, 4, 4, 2, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 2, 4, 4, 4, 3, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 5, 4, 4, 5, 3, 4, 4, 3, 4, 4, 3, 3, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 2, 4, 5, 4, 4, 4, 4, 4, 3, 4, 3, 4, 3, 3, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 3, 1, 5, 4, 4, 4, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 2, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 3, 4, 5, 4, 4, 4, 4, 4, 3, 3, 5, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 3, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 3, 2, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 3, 5, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 5, 4, 5, 4]",Sarah,Female,55
94,"[26402, 26418, 26384, 7535, 26419, 41121, 43936, 21290, 42893, 1265, 17233, 16632, 21998, 12135, 16373, 26698, 374, 27820, 26399, 26398, 26385, 22803, 29440, 37314, 19685, 19207, 4673, 22977, 29690, 35673, 36508, 45494, 23015, 26421, 2867, 36180, 3398, 46092, 14606, 35129, 1254, 376, 26411, 26432, 30582, 466, 25459, 14264, 2270, 43638, 3155, 15239, 36089, 31874, 26692, 13452, 31935, 23921, 2372, 29329, 12836, 43197, 14004, 14665, 9900, 19492, 32721, 30317, 2515, 44389, 22934, 19687, 28487, 44198, 23389, 11614, 10338, 9678, 4730, 26417, 26403, 43852, 9891, 21111, 43772, 16098, 11207, 32860, 26406, 26397, 26400, 26404, 26405, 44507, 3256, 43653, 26407, 17336, 34272, 34267, 44112, 44044, 42815, 26422, 26409, 93, 26429, 26410, 45055, 44179, 44113, 46130, 6946, 26428, 26427, 377, 34269, 222, 20344, 26881, 22312, 26650, 42852, 19596, 42442, 10398, 17384, 19636, 34499, 12018, 4910, 43144, 25702, 4121, 43607, 14883, 19590, 17308, 44038, 9734, 36037, 21309, 42991, 25714, 34271, 8764, 34273, 26412, 21138, 13428, 41397, 29798, 43118, 21134, 34010]","[3, 3, 3, 2, 4, 3, 3, 3, 5, 4, 4, 5, 4, 4, 3, 4, 5, 5, 4, 3, 5, 3, 3, 4, 4, 4, 2, 4, 3, 5, 5, 4, 2, 4, 2, 4, 3, 2, 4, 5, 5, 5, 3, 3, 3, 4, 3, 3, 4, 3, 5, 3, 2, 3, 1, 3, 4, 3, 5, 4, 4, 3, 5, 3, 2, 2, 4, 4, 3, 5, 3, 4, 3, 4, 3, 5, 2, 3, 2, 4, 5, 5, 5, 5, 3, 5, 5, 3, 4, 3, 2, 5, 4, 4, 4, 5, 3, 4, 4, 4, 4, 4, 4, 3, 2, 5, 4, 3, 3, 4, 4, 5, 5, 4, 3, 3, 3, 3, 3, 4, 3, 3, 5, 2, 3, 3, 4, 4, 4, 4, 5, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 3, 3, 3, 4, 3, 4, 5, 2, 3, 4, 3, 5, 5, 3]",Emily,Female,42
95,"[37236, 18366, 42854, 18374, 16624, 43008, 18367, 16625, 45518, 42971, 12739, 16610, 11324, 11323, 3290, 11346, 33466, 18359, 20342, 38358, 2795, 34237, 11337, 18351, 21409, 19892, 19845, 31496, 40173, 26111, 43034, 43003, 32548, 33746, 21408, 21410, 3254, 42838, 18358, 36658, 18362, 42962, 18350, 44002, 9786, 45231, 46011, 45480, 36650, 36651, 36649, 28498, 43359, 43141, 14353, 18383, 18357, 44238, 4915, 14644, 18347, 18352, 43260, 41750, 29570, 33384, 18345, 12542, 15023, 18378, 29217, 18379, 18372, 18382, 13990, 21407, 43943, 48848, 11161, 32492, 17769, 36813, 48329, 35870, 11292]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]","Johnson\tFemale\t55\tKind,","intelligent,",42
