music_id,artist_name,track_name,genres,average_rating
25230,T-Pain,Can'T Believe It (Feat. Lil Wayne),hip-hop|r&b,4.0
25231,Lupe Fiasco,The Die (Feat. Gemstones),hip-hop|rap,3.0
25232,Lupe Fiasco,Gotta Eat,hip-hop|rap,3.0
25233,Lupe Fiasco,Little Weapon (Feat. Bishop G & Nikki Jean),hip hop|rap,3.0
25234,Boys Noize,Don'T Believe The Hype (Surkin Mix No.2),electronic|techno|house,2.0
25235,Joe,Ride Wit U (Feat. G-Unit),hip-hop|urban r&b,5.0
25236,Plan B,Mama (Loves A Crackhead),hip-hop|urban soul|reggae,4.0
25237,Mika,Relax Take It Easy,pop|dance|electropop,4.333333333333333
25238,Kid Cudi,Day 'N' Nite (Main),hip-hop|alternative hip-hop|electronic,3.0
25239,Michael Jackson,Billie Jean 2008 (Kanye West Mix),pop|r&b|hip hop,2.0
25240,Gym Class Heroes,3Rd Period: New Friend Request,hip-hop|alternative hip-hop|pop-rap,3.0
25241,Chris Lake,Only One (Original Mix),house|edm,5.0
25242,Glay,Two Bell Silence,rock|j-rock,3.0
25243,Glay,Yuuwaku,j-rock|pop rock,3.0
25244,Glay,"Winter, Again",rock|pop,3.0
25245,A Perfect Circle,Sleeping Beauty (Acoustic),alternative|acoustic,3.0
25246,Twilightning,Gone To The Wall,power metal|heavy metal,3.0
25247,X,Unfinished,indie|alternative|post-rock,4.0
25248,X,Voiceless Screaming,metal|alternative,3.0
25249,X,Rose Of Pain,rock|metal|alternative,3.0
25250,Cirque Du Soleil,Alegría,classical|world music|new age,3.0
25251,Dark Corridor,The End Is The Beginning Is The End,rock|alternative|metal,3.0
25252,Oingo Boingo,Insanity,rock|new wave|alternative,3.0
25253,Porcupine Tree,Cloud Zero,progressive rock|progressive metal|experimental,3.0
25254,Gojira,Lizard Skin,metal|progressive metal|death metal,3.0
25255,Gojira,On The B.O.T.A.,progressive metal|groove metal|death metal,3.0
25256,Cmx,Kaikkivaltias,metal|rock,2.0
25257,Cmx,Discoinferno,disco|inferno,3.0
25258,Cmx,Kauneus Pettää,rock|alternative,4.0
25259,Cmx,Minne Paha Haudattiin,metal|rock,3.0
25260,Cmx,Kaikkivaltiaan Peili,metal|rock|alternative,2.0
25261,Cmx,Mikään Ei Vie Sitä Pois,rock|alternative,3.0
25262,Cmx,Ohjelmansiirtoketjun Mittaustauko,progressive metal|alternative metal|rock,2.0
25263,Cmx,Kirosäkeet,metal|rock,3.0
25264,Cmx,Tuulilukko,rock|alternative,3.0
25265,Cmx,Näkyvän Valon Olennot,metal|rock|alternative,3.0
25266,Cmx,Baikonur,post-rock|experimental,3.0
25267,Cmx,Kirjeitä Paratiisista,rock|finnish rock|alternative rock,2.0
25268,Cmx,Hiljaisuuteen,rock|alternative,2.0
25269,Cmx,Kansantalouden Saavutusten Näyttely,progressive rock|alternative rock,2.0
25270,Cmx,Vallat Ja Väet,metal|rock,3.0
25271,Cmx,Tähtilaivan Kapteeni,rock|alternative,2.0
25272,Cmx,Sielunvihollinen,metal|rock,4.0
25273,Cmx,Negatiivinen Alkusoitto,metal|alternative|rock,3.0
25274,Cmx,Kain,rock|metal,3.0
25275,Cmx,Pirunnyrkki,rock|alternative,3.0
25276,Cmx,Kylmänmarja,rock|alternative,3.0
25277,Cmx,Ei Yksikään,rock|alternative,3.0
25278,Cmx,Pohjoista Leveyttä,metal|rock,3.0
25279,Cmx,Sillanrakentaja,rock|metal|progressive,3.0
25280,Cmx,Ainomieli,folk|rock|metal,2.0
25281,Cmx,Aamutähti,rock|metal,2.0
25282,Cmx,Vierasta Viljaa,metal|rock,3.0
25283,Cmx,Työt Ja Päivät,rock|alternative,3.0
25284,Cmx,Kuoleman Risteyksestä Kolme Virstaa Pohjoiseen,metal|hard rock|progressive metal,3.0
25285,Cmx,Revontulten Repijä,rock|alternative,3.0
25286,Cmx,Kreetan Härkä,rock|metal,2.0
25287,Cmx,Sametinpehmeä,finnish rock|alternative rock|progressive rock,3.0
25288,Cmx,Uusi Ihmiskunta,rock|metal,3.0
25289,Cmx,Eufrat,rock|alternative,2.0
25290,Cmx,Parvatin Tietäjä,metal|rock,2.0
25291,Cmx,Kätketty Kukka,rock|metal,3.0
25292,Machinae Supremacy,Attack Music,metal|electronica,3.0
25293,Eve Of Destiny,Nervous And Innocence,gothic|darkwave,3.0
25294,Malice Mizer,Au Revoir,gothic|visual kei,3.0
25295,Malice Mizer,Mayonaka Ni Kawashita Yakusoku,j-rock|visual kei,3.0
25296,Malice Mizer,Le Ciel,gothic|baroque|visual kei,4.0
25297,Malice Mizer,Regret,gothic|symphonic|visual kei,3.0
25298,Planxty,"Sí Bheag, Sí Mhór",folk|celtic|traditional,3.0
25299,Planxty,The Blacksmith,folk|traditional|celtic,4.0
25300,Bleed The Sky,The Martyr,metal|hard rock,3.0
25301,X Japan,Art Of Life,progressive metal|symphonic metal|power metal,4.0
25302,Death In June,The Accidental Protege,neofolk|darkwave|post-industrial,5.0
25303,Death In June,Break The Black Ice,neofolk|post-industrial,4.0
25304,Rush,Red Tide,progressive rock|hard rock,3.0
25305,Rush,Manhattan Project,progressive rock,1.0
25306,置鮎龍太郎,Kodou ~Whenever~,pop|ballad,3.0
25307,Nick Arse & The Arsenicks,Vilpitöntä Pahaa,rock|alternative,3.0
25308,Nick Arse & The Arsenicks,Keveyden Sietämätön Olemus,experimental|electronic|ambient,3.0
25309,Motörhead,Love Me Forever,rock|heavy metal,3.0
25310,Philip Glass,The Hours,classical|soundtrack,3.0
25311,Marilyn Manson,The Kkk Took My Baby Away,metal|rock,3.0
25312,Leevi And The Leavings,"Pimeä Tie, Mukavaa Matkaa",pop|rock,3.0
25313,Leevi And The Leavings,Pihlajankukka,pop|rock,3.0
25314,Leevi And The Leavings,Miranda,pop|rock,3.0
25315,Chaos Infinitum,Immense Hate,metal|death metal|black metal,3.0
25316,Chaos Infinitum,Faith Of Trauma,metal|rock,3.0
25317,Chaos Infinitum,Camouflage,metal|industrial|electronic,3.0
25318,L'Arc~En~Ciel,Shinjitsu To Gensou To,rock|alternative,4.0
25319,Protest The Hero,Sequoia Throne,progressive metal|metalcore,2.0
25320,Scandinavian Music Group,Vierailla Kallioilla,pop|indie pop,4.0
25321,The National,Beautiful Head,indie|alternative,2.0
25322,梶浦由記,A New World,classical|soundtrack,3.0
25323,Steeleye Span,Rogues In A Nation,folk|british folk|celtic folk,4.0
25324,The Cure,Doubt,post-punk|gothic rock|alternative rock,3.0
25325,Prisma,Over Bodies And Cases,electronic|ambient,3.0
25326,Fake?,Eternal Satellites,electronic|ambient|experimental,3.0
25327,Zen Café,Auto Parkissa,indie|pop|rock,3.0
25328,Zen Café,Taxi,indie|pop|rock,3.0
25329,Guniw Tools,Dearly Dark Nap,experimental|ambient,3.0
25330,Deep Purple,The Battle Rages On,rock|hard rock,1.0
25331,Ayreon,Comatose,progressive rock|progressive metal|symphonic metal|rock opera,3.0
25332,Ayreon,Web Of Lies,progressive metal|progressive rock|symphonic metal,3.0
25333,Ayreon,The Fifth Extinction,progressive metal|progressive rock|symphonic metal,3.0
25334,Cocco,Mizu Kagami,j-pop|alternative rock,3.0
25335,The Yellow Monkey,Merome,alternative|rock,3.0
25336,The Yellow Monkey,Girlie,alternative|rock,3.0
25337,The Yellow Monkey,Kyukon,rock|alternative,4.0
25338,Közi,Honey Vanity,electronic|rock,3.0
25339,Cinema Strange,Greensward Grey,gothic|darkwave,4.0
25340,Cinema Strange,"Speak, Marauder!",gothic rock|post-punk,4.0
25341,Yup,Paha Vaatturi,folk|world,3.0
25342,Yup,Homo Sapiens,experimental|electronic|ambient,2.5
25343,Freak Kitchen,Hateful Little People,metal|rock,1.0
25344,Freak Kitchen,Nobody'S Laughing,progressive metal|funk metal,3.0
25345,Freak Kitchen,Speak When Spoken To,rock|progressive metal,3.0
25346,Freak Kitchen,Seven Days In June,progressive metal|experimental metal|funk metal,3.0
25347,Buck-Tick,Taiyou Ni Korosareta,rock|alternative|gothic,4.0
25348,Buck-Tick,Darker Than Darkness,rock|gothic rock|alternative rock,3.0
25349,Dir En Grey,Shokubeni,metal|rock,4.0
25350,Don Johnson Big Band,Road,funk|hip-hop|jazz,2.0
25351,Diablo Swing Orchestra,Poetic Pitbull Revolutions,metal|swing|avant-garde,3.0
25352,Diablo Swing Orchestra,D'Angelo,metal|swing|avant-garde,3.0
25353,Do As Infinity,Shinjitsu No Uta,j-pop|rock,3.0
25354,King Crimson,Vrooom,progressive rock|experimental rock,4.0
25355,King Crimson,Dinosaur,progressive rock|art rock,3.5
25356,King Crimson,Lady Of The Dancing Water,progressive rock|art rock,4.0
25357,Buckethead,Escape From Inbred Mountain,rock|experimental|instrumental,1.0
25358,The Black Mages,J-E-N-O-V-A,video game music|progressive metal,3.0
25359,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness,alternative|rock|grunge,3.6666666666666665
25360,Timo Rautiainen & Trio Niskalaukaus,Koiranelämää,metal|rock,3.0
25361,Frida Snell,Bullet With Butterfly Wings,alternative|rock,3.0
25362,Kent,Stanna Hos Mig,pop|rock,3.0
25363,Pierrot,Smiley Skeleton,j-rock|visual kei,3.0
25364,Deadsoul Tribe,Regret,progressive metal|alternative metal,3.0
25365,Deadsoul Tribe,The Coldest Days Of Winter,progressive metal|rock,3.0
25366,Deadsoul Tribe,Angels In Vertigo,progressive metal|alternative metal|progressive rock,4.0
25367,Deadsoul Tribe,You,progressive metal|rock,3.0
25368,Deadsoul Tribe,"Feed, Part Ii: The Awakening",progressive metal|progressive rock|alternative metal,3.0
25369,Deadsoul Tribe,"Feed, Part I: Stone By Stone",progressive metal|alternative metal,3.0
25370,ドレミ團,リーサIn The Sky With Strawberry Eyes,j-pop|electronic|pop,4.0
25371,Timo Rautiainen,Lumi,metal|rock,2.5
25372,Timo Rautiainen,Punainen Viiva,metal|rock,2.5
25373,Timo Rautiainen,Pesäpallomaila,metal|rock,2.0
25374,Spın̈Al Tap,Big Bottom,rock|comedy,3.0
25375,Lapko,Young Desire,indie rock|alternative rock,3.0
25376,Lapko,Red Song,indie rock|alternative rock,4.0
25377,櫻井敦司,I Hate You All,alternative|rock|post-punk,3.0
25378,美勇士,Ex Dream,j-pop|electronic,3.0
25379,Kwoon,I Lived On The Moon,post-rock|ambient,3.0
25380,Death,Killing Spree,metal|death metal|thrash metal,3.0
25381,Death,See Through Dreams,death metal|progressive metal,4.0
25382,Death,Secret Face,metal|extreme metal|death metal,4.0
25383,Death,Open Casket,metal|death metal|thrash metal,3.5
25384,Miljoonasade,Marraskuu,pop|rock|alternative,1.0
25385,Ultra Bra,Vesireittejä,pop|indie|finnish folk,3.0
25386,Ultra Bra,Lähettäkää Minulle Kirjoja,indie|pop|rock,3.0
25387,Ultra Bra,Poika Vuoden Takaa,pop|rock,3.0
25388,Frank Zappa,The Black Page #1,experimental|progressive rock|jazz,3.0
25389,Janne Da Arc,Sakura,j-rock|ralt-metal,3.0
25390,Janne Da Arc,Dry?,rock|alternative metal,4.0
25391,Gackt,Nine Spiral,j-pop|rock|visual kei,3.0
25392,The Lucksmiths,Sleep Well,indie pop|folk pop,3.0
25393,The Lucksmiths,Take This Lying Down,indie pop|indie rock|indie folk,3.0
25394,The Lucksmiths,Camera-Shy,indie pop|twee pop,4.0
25395,The Lucksmiths,The Perfect Crime,indie pop|indie rock|jangle pop,3.0
25396,The Lucksmiths,Up,indie pop|indie rock,3.0
25397,The Lucksmiths,What Passes For Silence,indie|pop|folk,3.0
25398,Klint,Diamond,electronic|downtempo,4.0
25399,Natalia Lafourcade,Busca Un Problema,latin|pop,2.0
25400,Natalia Lafourcade,Te Quiero Dar,latin|pop|world,3.0
25401,Natalia Lafourcade,Elefantes,latin|pop,1.0
25402,Nico,Chelsea Girls,folk|experimental|art rock,3.0
25403,Nico,I'Ll Keep It With Mine,folk|singer-songwriter|baroque pop,4.0
25404,Built To Spill,Big Dipper,indie rock|alternative rock,3.0
25405,Built To Spill,Distopian Dream Girl,indie rock|alternative rock,2.6666666666666665
25406,Maná,Cuando Los Angeles Lloran,latin|rock|pop,2.0
25407,Julieta Venegas,Lento,latin|pop|alternative,1.0
25408,Mana,Rayando El Sol,latin|rock,1.5
25409,Rogue Wave,Sewn Up,indie|alternative,3.0
25410,Bob Dylan,I Shall Be Released,folk|rock,2.5
25411,Ima Robot.,Creeps Me Out,alternative|indie,3.0
25412,The Beatles,"She Said, She Said",rock|pop,3.0
25413,Ella Fitzgerald & Louis Armstrong,Dream A Little Dream Of Me,jazz|vocal jazz|traditional pop,3.0
25414,Les Savy Fav,Pluto,indie rock|art punk,5.0
25415,Richard Swift,Kisses For The Misses,indie|alternative|singer-songwriter,3.0
25416,Richard Swift,Artist & Repertoire,indie|alternative|rock,5.0
25417,Richard Swift,Ballad Of You Know Who,indie|folk|rock,3.0
25418,My Morning Jacket,I Will Be There When You Die,indie rock|alternative rock,2.0
25419,The Willowz,I Wonder,indie rock|garage rock,2.0
25420,Elio E Le Storie Tese,Cinquecento,pop|rock|comedy,4.0
25421,Elio E Le Storie Tese,Amico Uligano,comedy|novelty,3.0
25422,Elio E Le Storie Tese,La Vendetta Del Fantasma Formaggino,comedy|parody|experimental,4.0
25423,Elio E Le Storie Tese,Catalogna,comedy|rock,3.0
25424,Elio E Le Storie Tese,Né Carne Né Pesce,pop|rock|comedy,3.0
25425,Elio E Le Storie Tese,Suicidio A Sorpresa: Andante Con Moto,comedy|rock|pop,4.0
25426,Elio E Le Storie Tese,Burattino Senza Fichi,comedy|parody,3.0
25427,Elio E Le Storie Tese,Pork & Cindy,comedy|rock|pop,4.0
25428,Elio E Le Storie Tese,Suicidio A Sorpresa: Allegro,comedy|parody,4.0
25429,Elio E Le Storie Tese,El Pube,comedy|pop,3.0
25430,Elio E Le Storie Tese,Ti Amo Campionato,comedy|rock|pop,3.0
25431,Elio E Le Storie Tese,Faro,pop|rock|comedy,3.0
25432,Elio E Le Storie Tese,Arriva Elio,rock|comedy|alternative,4.0
25433,Elio E Le Storie Tese,Parco Sempione,pop|rock|comedy,4.0
25434,Elio E Le Storie Tese,Effetto Memoria (Estate),pop|rock|alternative,4.0
25435,Elio E Le Storie Tese,In Te,pop|rock|comedy,3.0
25436,Elio E Le Storie Tese,Plafone,pop|rock|comedy,4.0
25437,Elio E Le Storie Tese,Il Congresso Delle Parti Molli,comedy|satire|rock|pop,3.0
25438,Elio E Le Storie Tese,Effetto Memoria (Primavera),comedy|pop,4.0
25439,Elio E Le Storie Tese,Urna,pop|rock|comedy,4.0
25440,Elio E Le Storie Tese,Indiani (A Caval Donando),comedy|rock|alternative,4.0
25441,Elio E Le Storie Tese,Uomini Col Borsello (Ragazza Che Limoni Sola),comedy|pop|rock,4.0
25442,Elio E Le Storie Tese,Giocatore Mondiale,pop|rock|comedy,3.0
25443,Elio E Le Storie Tese,Heavy Samba,comedy|jazz|samba,4.0
25444,Franco Battiato,Sarcofagia,electronic|experimental,3.0
25445,Franco Battiato,Di Passaggio,pop|folk|electronic,5.0
25446,Franco Battiato,Hey Joe,pop|rock,3.0
25447,Franco Battiato,I Treni Di Tozeur,pop|experimental|synthpop,3.0
25448,Franco Battiato,Quello Che Fu,pop|rock|experimental,4.0
25449,Franco Battiato,La Stagione Dell'Amore,pop|rock,4.0
25450,Franco Battiato,No Time No Space,progressive|electronic|experimental,3.0
25451,Franco Battiato,Running Against The Grain,pop|electronic|experimental,4.0
25452,Franco Battiato,E Ti Vengo A Cercare,experimental|art pop,4.0
25453,Franco Battiato,Prospettiva Nevski,experimental|art pop|progressive rock,4.0
25454,Franco Battiato,Cuccurucucu,pop|experimental,4.0
25455,Franco Battiato,Il Vuoto,experimental|art-pop|neo-classical,4.0
25456,Franco Battiato,Shock In My Town,experimental|art pop|electronic,4.0
25457,Franco Battiato,Summer On A Solitary Beach,pop|rock|electronic,4.0
25458,Franco Battiato,Sentimiento Nuevo,pop|rock|electronic,4.0
25459,Extreme,Decadence Dance,rock|funk metal,3.0
25460,Extreme,Peacemaker Die,hard rock|alternative metal,3.0
25461,Extreme,Pornograffitti,hard rock|funk metal|glam metal,2.0
25462,Extreme,When I First Kissed You,rock|ballad,1.0
25463,Theatre Of Tragedy,A Distance There Is,gothic|metal|rock,3.0
25464,Arcturus,Deamonpainter,symphonic metal|avant-garde metal,4.0
25465,Joe Satriani,Lifestyle,rock|instrumental,3.0
25466,In Flames,Watch Them Feed,metal|rock,3.0
25467,Solefald,Sun I Call,progressive|avant-garde|black metal,4.0
25468,Kreator,Lost,thrash metal|death metal,4.0
25469,Kreator,Renewal,thrash metal|speed metal|heavy metal,3.0
25470,Kreator,Storm Of The Beast,thrash metal|speed metal|heavy metal,4.0
25471,Vasco Rossi,Liberi Liberi,pop|rock,4.0
25472,Vasco Rossi,Colpa D'Alfredo,rock|pop,4.0
25473,Vasco Rossi,Fegato Fegato Spappolato,rock|pop,4.0
25474,Vasco Rossi,"Va Bene, Va Bene Così",rock|pop,4.0
25475,Vasco Rossi,Una Canzone Per Te,pop|rock,4.0
25476,Vasco Rossi,Bollicine,rock|pop,4.0
25477,Vasco Rossi,Guarda Dove Vai,rock|pop,3.0
25478,Vasco Rossi,Gli Spari Sopra,rock|pop,4.0
25479,Vasco Rossi,Siamo Solo Noi,rock|pop,4.0
25480,Vasco Rossi,Cosa Succede In Città,rock|pop,4.0
25481,Vasco Rossi,Jenny È Pazza,rock|pop,4.0
25482,Vasco Rossi,Portatemi Dio,rock|pop,4.0
25483,Vasco Rossi,Va Be (Se Proprio Te Lo Devo Dire),rock|pop,4.0
25484,The Crüxshadows,Walk Away,synthpop|darkwave|ebm,3.0
25485,The Crüxshadows,Ballrooms On Mars,electronic|darkwave|synthpop,3.0
25486,The Crüxshadows,Miss Fortune Returns,electronic|synthpop|gothic,3.0
25487,The Crüxshadows,Clerestory,darkwave|synthpop|ebm,3.0
25488,The Haunted,Bloodrust,metal|hardcore|thrash,3.0
25489,Şebnem Ferah,Bu Aşk Fazla Sana,rock|pop,3.0
25490,The Sisters Of Mercy,Adrenochrome,gothic rock|post-punk,3.0
25491,The Sisters Of Mercy,Burn,gothic rock|post-punk,4.0
25492,Dark Lunacy,Motherland,gothic metal|melodic death metal,3.0
25493,Dark Lunacy,Now Is Forever,symphonic metal|melodic death metal|gothic metal,3.0
25494,This Mortal Coil,Another Day,alternative|dream pop|post-punk|ambient,4.0
25495,This Mortal Coil,A Single Wish,ambient|dream pop|ethereal wave,4.0
25496,This Mortal Coil,Dreams Made Flesh,dream pop|ethereal wave,4.0
25497,Lake Of Tears,Lady Rosenred,gothic metal|doom metal|progressive metal,4.0
25498,Aborym,Man Bites God,black metal|industrial metal,3.0
25499,Aborym,Disgust And Rage (Sic Transit Gloria Mundi),black metal|industrial metal|extreme metal,4.0
25500,Aborym,Generator,industrial|black metal,4.0
25501,Nevermore,The Psalm Of Lydia,metal|progressive metal,3.333333333333333
25502,Nevermore,Medicated Nation,metal|progressive metal,3.75
25503,Nevermore,Never Purify,metal|progressive metal,4.0
25504,Nevermore,Noumenon,metal|progressive metal,3.0
25505,Nevermore,The Death Of Passion,progressive metal|thrash metal,3.0
25506,Nevermore,The Sound Of Silence,metal|progressive metal,3.0
25507,Nevermore,This Godless Endeavor,heavy metal|progressive metal,3.0
25508,Nevermore,Seed Awakening,metal|progressive metal,3.0
25509,Nevermore,Inside Four Walls,metal|progressive metal,3.0
25510,Cradle Of Filth,Funeral In Carpathia (Be Quick Or Be Dead Version),black metal|extreme metal|gothic metal,3.0
25511,Tiamat,Mount Marilyn,gothic metal|doom metal,3.0
25512,Armored Saint,Reign Of Fire,metal|heavy metal,3.0
25513,Borknagar,The Black Token,black metal|progressive metal,4.0
25514,Borknagar,Fields Of Long Gone Presence,black metal|progressive metal|folk metal,3.0
25515,Borknagar,Oceans Rise,black metal|folk metal|progressive metal,3.0
25516,Genesis,In The Cage,progressive rock|art rock|soft rock,1.0
25517,Genesis,Dance On A Volcano,progressive rock|art rock|symphonic rock,1.0
25518,Genesis,Broadway Melody Of 1974,progressive rock|art rock,1.0
25519,Green Carnation,High Tide Waves,progressive metal|progressive rock|atmospheric metal,4.0
25520,Everon,Fine With Me,progressive rock|alternative rock,3.0
25521,Everon,Men Of Rust,progressive metal|progressive rock,3.0
25522,Everon,Ghosts-Intro,progressive rock|ambient,3.0
25523,Icon & The Black Roses,Diamond Baby,gothic rock|hard rock,3.0
25524,Icon & The Black Roses,Sweetest Emptiness Of Love,gothic metal|symphonic metal,3.0
25525,Icon & The Black Roses,Who Do You Hurt Now,gothic metal|alternative metal,3.0
25526,To/Die/For,In Solitude,gothic metal|rock,3.0
25527,To/Die/For,Chains,gothic metal|alternative metal|gothic rock,3.0
25528,To/Die/For,Garden Of Stones,gothic metal|melodic metal,3.0
25529,Fields Of The Nephilim,Darkcell Ad,gothic rock|darkwave,3.0
25530,Fields Of The Nephilim,Paradise Regained,gothic rock,3.0
25531,Fields Of The Nephilim,Hollow Doll,gothic rock|dark wave,3.0
25532,Fields Of The Nephilim,For Her Light,gothic|post-punk|dark wave,4.0
25533,Fields Of The Nephilim,(Dead But Dreaming),gothic|dark wave|post-punk,3.0
25534,Fields Of The Nephilim,Dead To The World,gothic rock|darkwave|post-punk,3.0
25535,Fields Of The Nephilim,One More Nightmare,gothic rock|dark wave,3.0
25536,Disarmonia Mundi,Demiurgo,melodic death metal|industrial metal|metalcore,3.0
25537,Disarmonia Mundi,Mechanichell,metal|death metal|melodic death metal,4.0
25538,Disarmonia Mundi,Burning Cells,metal|metalcore|melodic death metal,3.0
25539,Savatage,Morphine Child,metal|rock,3.0
25540,Savatage,Jesus Saves,metal|rock,3.0
25541,Savatage,Follow Me,heavy metal|progressive metal,3.0
25542,Carnival In Coal,Right Click... Save As...,metal|experimental,3.0
25543,Carnival In Coal,Living In The Plastic Age,metal|experimental|avant-garde,3.0
25544,Nile,Spawn Of Uamenti,death metal|technical death metal,3.0
25545,Nile,User-Maat-Re,metal|death metal,3.0
25546,The 69 Eyes,Turbobitch,gothic rock|glam rock,3.0
25547,The 69 Eyes,L8R S8N,gothic rock|glam rock|hard rock,3.0
25548,The 69 Eyes,Who'S Gonna Pay The Bail?,rock|gothic rock|gothic metal,3.0
25549,The 69 Eyes,1-800-Sleazorama,gothic rock|glam rock,3.0
25550,Oceans Of Sadness,Some Things Seem So Easy,progressive metal|gothic metal|doom metal,3.0
25551,Mayhem,Crystalized Pain In Deconstruction,black metal|extreme metal,3.0
25552,Mayhem,A Time To Die,black metal|extreme metal|death metal,3.0
25553,Mayhem,"A Bloodsword And A Colder Sun, Part I",black metal|extreme metal,3.0
25554,Mayhem,"A Bloodsword And A Colder Sun, Part Ii",black metal,3.0
25555,Mayhem,In The Lies Where Upon You Lay,black metal|death metal,3.0
25556,Therion,Summernight City,metal|symphonic metal|progressive metal|gothic metal,3.0
25557,The Kovenant,Acid Theatre,electronic|industrial|symphonic,4.0
25558,Death,Primitive Ways,metal|death metal,4.0
25559,Death,Cosmic Sea,metal|progressive|instrumental,4.0
25560,Basil Poledouris,Night Bird,classical|soundtrack,3.0
25561,Basil Poledouris,The Kitchen / The Orgy,soundtrack|film score,3.0
25562,Basil Poledouris,Dueling Wizards,soundtrack|film score,3.0
25563,Basil Poledouris,Death Of Rexor,soundtrack|classical|instrumental,3.0
25564,Basil Poledouris,The Tree Of Woe,soundtrack|classical|majestic,3.0
25565,Basil Poledouris,Riddle Of Steel / Riders Of Doom,soundtrack|classical|orchestral,3.0
25566,Basil Poledouris,Atlantean Sword,soundtrack|classical|fantasy,2.0
25567,Basil Poledouris,Funeral Pyre,classical|soundtrack,3.0
25568,Basil Poledouris,Approach To Shadizaar,soundtrack|ambient|orchestral,2.0
25569,Basil Poledouris,The Scrolls Of Skelos,soundtrack|classical,3.0
25570,Basil Poledouris,Battle Of The Mounds,soundtrack|film score|classical,3.0
25571,Basil Poledouris,Anvil Of Crom,soundtrack|classical|orchestral,3.0
25572,Hans Zimmer,One Day,film score|soundtrack,5.0
25573,Hans Zimmer,Singapore,classical|soundtrack,5.0
25574,Blood Red Throne,Mephitication,death metal|black metal,4.0
25575,The Pretenders,Bold As Love,rock|pop,3.0
25576,Warrel Dane,Obey,metal|rock,3.6666666666666665
25577,Warrel Dane,Equilibrium,metal|progressive metal,3.333333333333333
25578,Warrel Dane,The Day The Rats Went To War,metal|rock,3.6666666666666665
25579,Warrel Dane,Brother,metal|rock,3.333333333333333
25580,Warrel Dane,Lucretia My Reflection,gothic|rock|metal,3.6666666666666665
25581,Warrel Dane,Patterns,metal|rock,3.333333333333333
25582,Warrel Dane,Your Chosen Misery,metal|rock,3.6666666666666665
25583,Warrel Dane,Let You Down,metal|rock,3.6666666666666665
25584,Warrel Dane,When We Pray,metal|rock,4.0
25585,Warrel Dane,This Old Man,metal|rock,3.333333333333333
25586,Warrel Dane,Messenger,metal|rock,4.0
25587,Children Of Bodom,Needled 24-7,metal|melodic death metal|power metal,3.0
25588,Zoé,No Me Destruyas,alternative|rock,1.0
25589,Volován,Monitor,indie|rock|alternative,4.0
25590,Gonzalo,Quien Piensa En Mi,latin|pop,5.0
25591,The Offspring,Da Hui,punk rock|skate punk,3.5
25592,Skindred,The Champions,reggae|metal|rock,4.0
25593,Skindred,Rude Boy For Life,reggae|alternative metal|ragga metal,4.0
25594,Skindred,Choices And Decisions,rock|reggae|metal,4.0
25595,Skindred,Cure For Cancer,metal|reggae|rock,3.0
25596,Skindred,Trouble,reggae|metal|alternative,4.0
25597,Skindred,Pressure (Acoustic),reggae|rock|acoustic,3.0
25598,Skindred,Ruff Neck,reggae|metal|ragga metal,4.0
25599,Skindred,Alright,reggae|rock|metal,4.0
25600,Skindred,Run Dem (Demo),reggae|metal|alternative,4.0
25601,倖田來未,キューティーハニー,j-pop|dance,3.0
25602,Jesper Kyd,Hitman 2 Main Title,electronic|ambient|soundtrack,3.0
25603,Garden,Glory Day 〜輝くその日〜,j-pop|rock,3.0
25604,Airbourne,Blackjack,rock|hard rock|classic rock,1.0
25605,John Williams,The Imperial March (Darth Vader'S Theme),classical|film score,4.0
25606,Long Shot Party,Distance,rock|pop|anime,3.0
25607,De Łindows,Corrida,electronic|experimental,4.0
25608,De Łindows,Depresja,electronic|experimental|techno,4.0
25609,Nobodyknows+,Hero'S Come Back!!,hip-hop|j-pop|j-rock,4.0
25610,吉田兄弟,Rising,electronic|ambient,4.0
25611,Sly Boogie,That'Z My Name,hip-hop|rap,4.0
25612,Dreamaker,Reverse Universe,power metal|progressive metal,4.0
25613,Dreamaker,Living In Fear,metal|power metal,3.0
25614,Big Cyc,Słoneczny Patrol,rock|punk,4.0
25615,Big Cyc,Kumple Janosika,rock|punk,4.0
25616,Big Cyc,Nie Wierzcie Elektrykom,rock|punk,5.0
25617,Snapcase,Skeptic,hardcore|punk|post-hardcore,3.0
25618,Chłopcy Z Placu Broni,Kocham Cię,pop|folk,4.0
25619,Teräsbetoni,Vaadimme Metallia,metal|heavy metal,4.0
25620,Teräsbetoni,Kotiinpalaaja,metal|rock,3.0
25621,Teräsbetoni,Sotureille,metal|rock|heavy metal,3.0
25622,Teräsbetoni,Varmaan Kuolemaan,metal|heavy metal,3.0
25623,Vasco & Maitreya Jani,Woo Hoo (A),pop|electronic,4.0
25624,Korn,Twisted Transistor (Kupper'S Elektro-Tek Radio Edit),electro|techno|house,2.5
25625,Self,Stay Home,indie|alternative|lo-fi,4.0
25626,Dynamite Hack,Pick Up Lines,rock|alternative,4.0
25627,Dynamite Hack,Switcheroo,alternative|indie|rock|punk,4.0
25628,Dynamite Hack,Slice Of Heaven,alternative|rock,4.0
25629,Dynamite Hack,Wussypuff,rock|alternative,4.0
25630,Dynamite Hack,Alvin,rock|alternative|indie,4.0
